#-----------------------------------------------------------------------------
# Date d'extraction : 23/06/2026 - 11h37 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020_DISTRIBUTION
# Modele     : Q50
# Scenario :
#     RCP8.5 : Emissions non réduites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTX35 : Nombre de jours de fortes chaleur ( TX>35°C ) (jour(s))
#     NORTR : Nombre de nuits tropicales (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;NORTX35;NORTR;
#-----------------------------------------------------------------------------
14359;48.7479;1.4123;RCP8.5;H1;1.7;3;
14360;48.7487;1.521;RCP8.5;H1;1.83;4;
14361;48.7494;1.6297;RCP8.5;H1;1.42;3;
14362;48.75;1.7384;RCP8.5;H1;1.42;3;
14363;48.7505;1.8472;RCP8.5;H1;1.4;4;
14364;48.7509;1.9559;RCP8.5;H1;1.35;4;
14365;48.7512;2.0647;RCP8.5;H1;1.67;4;
14366;48.7514;2.1734;RCP8.5;H1;1.52;8;
14367;48.7515;2.2821;RCP8.5;H1;1.8;15;
14368;48.7515;2.3909;RCP8.5;H1;2.65;11;
14369;48.7514;2.4996;RCP8.5;H1;2.7;10;
14370;48.7512;2.6084;RCP8.5;H1;1.95;7;
14371;48.7509;2.7171;RCP8.5;H1;1.87;7;
14372;48.7505;2.8258;RCP8.5;H1;1.78;7;
14373;48.75;2.9346;RCP8.5;H1;1.87;7;
14374;48.7494;3.0433;RCP8.5;H1;2.22;4;
14375;48.7487;3.152;RCP8.5;H1;2.13;4;
14376;48.7479;3.2608;RCP8.5;H1;2.05;4;
14377;48.747;3.3695;RCP8.5;H1;2.19;4;
14378;48.746;3.4782;RCP8.5;H1;2.13;4;
14379;48.7449;3.5869;RCP8.5;H1;2.12;4;
14380;48.7437;3.6956;RCP8.5;H1;2.15;4;
14381;48.7424;3.8043;RCP8.5;H1;2.05;4;
14382;48.741;3.913;RCP8.5;H1;2.17;4;
14383;48.7395;4.0217;RCP8.5;H1;2;4;
14384;48.738;4.1304;RCP8.5;H1;1.89;4;
14385;48.7363;4.2391;RCP8.5;H1;1.85;4;
14386;48.7345;4.3478;RCP8.5;H1;1.85;4;
14387;48.7326;4.4564;RCP8.5;H1;1.89;4;
14388;48.7306;4.5651;RCP8.5;H1;2.24;5;
14389;48.7285;4.6737;RCP8.5;H1;2.53;6;
14390;48.7263;4.7824;RCP8.5;H1;2.4;6;
14391;48.724;4.891;RCP8.5;H1;2.25;6;
14392;48.7216;4.9996;RCP8.5;H1;2.19;4;
14393;48.7192;5.1082;RCP8.5;H1;2.1;4;
14394;48.7166;5.2168;RCP8.5;H1;1.93;3;
14395;48.7139;5.3254;RCP8.5;H1;1.92;3;
14396;48.7111;5.434;RCP8.5;H1;1.65;3;
14397;48.7082;5.5426;RCP8.5;H1;1.68;3;
14398;48.7052;5.6511;RCP8.5;H1;2.1;3;
14399;48.7022;5.7597;RCP8.5;H1;2.12;5;
14400;48.699;5.8682;RCP8.5;H1;2.33;5;
14401;48.6957;5.9767;RCP8.5;H1;2.37;6;
14402;48.6923;6.0852;RCP8.5;H1;2.17;5;
14403;48.6889;6.1937;RCP8.5;H1;1.97;6;
14404;48.6853;6.3022;RCP8.5;H1;1.94;6;
14405;48.6816;6.4106;RCP8.5;H1;1.95;6;
14406;48.6778;6.5191;RCP8.5;H1;1.95;6;
14407;48.674;6.6275;RCP8.5;H1;1.71;6;
14408;48.67;6.7359;RCP8.5;H1;1.65;7;
14409;48.6659;6.8443;RCP8.5;H1;1.51;7;
14410;48.6617;6.9527;RCP8.5;H1;1.52;7;
14411;48.6575;7.061;RCP8.5;H1;1.23;6;
14412;48.6531;7.1694;RCP8.5;H1;0.83;7;
14413;48.6486;7.2777;RCP8.5;H1;0.4;5;
14414;48.6441;7.386;RCP8.5;H1;1.15;8;
14415;48.6394;7.4943;RCP8.5;H1;1.29;10;
14416;48.6346;7.6025;RCP8.5;H1;1.44;12;
14417;48.6298;7.7108;RCP8.5;H1;1.55;12;
14418;48.6248;7.819;RCP8.5;H1;1.67;12;
14419;48.6198;7.9272;RCP8.5;H1;1.14;10;
14447;48.6229;-4.5603;RCP8.5;H1;0.03;0;
14448;48.6291;-4.4522;RCP8.5;H1;0.07;0;
14449;48.6353;-4.3442;RCP8.5;H1;0.07;0;
14450;48.6413;-4.236;RCP8.5;H1;0.07;0;
14451;48.6473;-4.1279;RCP8.5;H1;0.05;0;
14452;48.6532;-4.0197;RCP8.5;H1;0.05;0;
14453;48.6589;-3.9115;RCP8.5;H1;0.05;0;
14454;48.6646;-3.8033;RCP8.5;H1;0.05;0;
14455;48.6701;-3.6951;RCP8.5;H1;0.05;0;
14456;48.6756;-3.5868;RCP8.5;H1;0.08;0;
14457;48.681;-3.4785;RCP8.5;H1;0.04;0;
14458;48.6862;-3.3702;RCP8.5;H1;0.05;0;
14459;48.6914;-3.2619;RCP8.5;H1;0.09;0;
14460;48.6965;-3.1535;RCP8.5;H1;0.07;0;
14461;48.7014;-3.0452;RCP8.5;H1;0.18;0;
14462;48.7063;-2.9368;RCP8.5;H1;0.18;0;
14475;48.7606;-1.526;RCP8.5;H1;0.08;1;
14476;48.7641;-1.4174;RCP8.5;H1;0.13;1;
14477;48.7675;-1.3087;RCP8.5;H1;0.12;1;
14478;48.7708;-1.2001;RCP8.5;H1;0.12;1;
14479;48.774;-1.0914;RCP8.5;H1;0.12;1;
14480;48.7771;-0.9827;RCP8.5;H1;0.42;1;
14481;48.78;-0.874;RCP8.5;H1;0.4;1;
14482;48.7829;-0.7653;RCP8.5;H1;0.4;1;
14483;48.7857;-0.6565;RCP8.5;H1;0.4;1;
14484;48.7884;-0.5478;RCP8.5;H1;0.45;0;
14485;48.791;-0.4391;RCP8.5;H1;0.48;0;
14486;48.7935;-0.3303;RCP8.5;H1;0.48;0;
14487;48.7959;-0.2215;RCP8.5;H1;0.46;0;
14488;48.7982;-0.1127;RCP8.5;H1;0.52;1;
14489;48.8004;-0.004;RCP8.5;H1;0.67;1;
14490;48.8024;0.1048;RCP8.5;H1;0.73;1;
14491;48.8044;0.2136;RCP8.5;H1;0.55;1;
14492;48.8063;0.3225;RCP8.5;H1;0.63;1;
14493;48.8081;0.4313;RCP8.5;H1;0.61;1;
14494;48.8098;0.5401;RCP8.5;H1;0.61;1;
14495;48.8114;0.649;RCP8.5;H1;1.06;1;
14496;48.8129;0.7578;RCP8.5;H1;0.9;2;
14497;48.8143;0.8666;RCP8.5;H1;0.95;2;
14498;48.8156;0.9755;RCP8.5;H1;1.05;2;
14499;48.8168;1.0844;RCP8.5;H1;1.02;2;
14500;48.8179;1.1932;RCP8.5;H1;1.1;3;
14501;48.8189;1.3021;RCP8.5;H1;1.11;3;
14502;48.8198;1.411;RCP8.5;H1;1.54;3;
14503;48.8206;1.5199;RCP8.5;H1;1.54;3;
14504;48.8213;1.6287;RCP8.5;H1;1.36;4;
14505;48.8219;1.7376;RCP8.5;H1;1.55;4;
14506;48.8224;1.8465;RCP8.5;H1;1.67;4;
14507;48.8228;1.9554;RCP8.5;H1;1.73;4;
14508;48.8231;2.0643;RCP8.5;H1;1.57;8;
14509;48.8233;2.1732;RCP8.5;H1;1.27;15;
14510;48.8234;2.2821;RCP8.5;H1;1.78;15;
14511;48.8234;2.391;RCP8.5;H1;2.12;15;
14512;48.8233;2.4998;RCP8.5;H1;2.75;10;
14513;48.8231;2.6087;RCP8.5;H1;1.85;7;
14514;48.8228;2.7176;RCP8.5;H1;1.75;7;
14515;48.8224;2.8265;RCP8.5;H1;1.73;6;
14516;48.8219;2.9354;RCP8.5;H1;1.86;7;
14517;48.8213;3.0443;RCP8.5;H1;2.17;4;
14518;48.8206;3.1532;RCP8.5;H1;2.1;4;
14519;48.8198;3.262;RCP8.5;H1;2.08;4;
14520;48.8189;3.3709;RCP8.5;H1;2.07;4;
14521;48.8179;3.4798;RCP8.5;H1;2.12;4;
14522;48.8168;3.5886;RCP8.5;H1;2.1;4;
14523;48.8156;3.6975;RCP8.5;H1;2.13;4;
14524;48.8143;3.8064;RCP8.5;H1;2.17;4;
14525;48.8129;3.9152;RCP8.5;H1;1.98;4;
14526;48.8114;4.0241;RCP8.5;H1;2;4;
14527;48.8098;4.1329;RCP8.5;H1;1.96;4;
14528;48.8081;4.2417;RCP8.5;H1;2.01;4;
14529;48.8064;4.3506;RCP8.5;H1;1.92;4;
14530;48.8045;4.4594;RCP8.5;H1;2.12;4;
14531;48.8025;4.5682;RCP8.5;H1;2.02;4;
14532;48.8004;4.677;RCP8.5;H1;2.07;4;
14533;48.7982;4.7858;RCP8.5;H1;1.95;4;
14534;48.7959;4.8945;RCP8.5;H1;2.6;5;
14535;48.7935;5.0033;RCP8.5;H1;2.26;4;
14536;48.791;5.1121;RCP8.5;H1;2.2;4;
14537;48.7884;5.2208;RCP8.5;H1;1.93;3;
14538;48.7857;5.3296;RCP8.5;H1;1.73;3;
14539;48.783;5.4383;RCP8.5;H1;1.78;3;
14540;48.7801;5.547;RCP8.5;H1;2.08;3;
14541;48.7771;5.6557;RCP8.5;H1;1.96;3;
14542;48.774;5.7644;RCP8.5;H1;2.26;5;
14543;48.7708;5.8731;RCP8.5;H1;2.37;6;
14544;48.7675;5.9817;RCP8.5;H1;2.37;6;
14545;48.7642;6.0904;RCP8.5;H1;2.35;5;
14546;48.7607;6.199;RCP8.5;H1;2.19;5;
14547;48.7571;6.3077;RCP8.5;H1;2.23;5;
14548;48.7534;6.4163;RCP8.5;H1;1.8;6;
14549;48.7496;6.5248;RCP8.5;H1;1.75;6;
14550;48.7458;6.6334;RCP8.5;H1;1.62;8;
14551;48.7418;6.742;RCP8.5;H1;1.61;7;
14552;48.7377;6.8505;RCP8.5;H1;1.54;7;
14553;48.7335;6.959;RCP8.5;H1;1.6;7;
14554;48.7292;7.0675;RCP8.5;H1;1.48;7;
14555;48.7249;7.176;RCP8.5;H1;1.23;6;
14556;48.7204;7.2845;RCP8.5;H1;0.93;9;
14557;48.7158;7.393;RCP8.5;H1;1.25;10;
14558;48.7112;7.5014;RCP8.5;H1;1.4;10;
14559;48.7064;7.6098;RCP8.5;H1;1.35;10;
14560;48.7015;7.7182;RCP8.5;H1;1.08;10;
14561;48.6965;7.8266;RCP8.5;H1;1.21;11;
14562;48.6915;7.9349;RCP8.5;H1;1.22;10;
14594;48.719;-4.1368;RCP8.5;H1;0.05;0;
14595;48.7248;-4.0285;RCP8.5;H1;0.05;0;
14596;48.7306;-3.9202;RCP8.5;H1;0.05;0;
14597;48.7363;-3.8118;RCP8.5;H1;0.05;0;
14599;48.7473;-3.595;RCP8.5;H1;0.1;0;
14600;48.7527;-3.4866;RCP8.5;H1;0.1;0;
14601;48.758;-3.3781;RCP8.5;H1;0.1;0;
14602;48.7631;-3.2696;RCP8.5;H1;0.1;0;
14603;48.7682;-3.1611;RCP8.5;H1;0.09;0;
14604;48.7732;-3.0526;RCP8.5;H1;0.2;1;
14605;48.7781;-2.9441;RCP8.5;H1;0.23;1;
14618;48.8324;-1.5314;RCP8.5;H1;0.1;1;
14619;48.8359;-1.4226;RCP8.5;H1;0.13;0;
14620;48.8393;-1.3138;RCP8.5;H1;0.12;0;
14621;48.8426;-1.205;RCP8.5;H1;0.09;0;
14622;48.8458;-1.0961;RCP8.5;H1;0.1;0;
14623;48.8489;-0.9873;RCP8.5;H1;0.39;1;
14624;48.8519;-0.8784;RCP8.5;H1;0.39;1;
14625;48.8548;-0.7696;RCP8.5;H1;0.35;1;
14626;48.8576;-0.6607;RCP8.5;H1;0.35;1;
14627;48.8603;-0.5518;RCP8.5;H1;0.39;1;
14628;48.8628;-0.4429;RCP8.5;H1;0.45;1;
14629;48.8653;-0.334;RCP8.5;H1;0.39;1;
14630;48.8677;-0.2251;RCP8.5;H1;0.67;0;
14631;48.87;-0.1161;RCP8.5;H1;0.69;0;
14632;48.8722;-0.0072;RCP8.5;H1;0.77;1;
14633;48.8743;0.1017;RCP8.5;H1;0.6;1;
14634;48.8763;0.2107;RCP8.5;H1;0.58;1;
14635;48.8782;0.3197;RCP8.5;H1;0.61;1;
14636;48.88;0.4286;RCP8.5;H1;0.57;1;
14637;48.8817;0.5376;RCP8.5;H1;0.65;1;
14638;48.8833;0.6466;RCP8.5;H1;0.95;2;
14639;48.8848;0.7556;RCP8.5;H1;0.93;2;
14640;48.8862;0.8646;RCP8.5;H1;0.93;2;
14641;48.8875;0.9736;RCP8.5;H1;1.03;2;
14642;48.8887;1.0826;RCP8.5;H1;1.05;3;
14643;48.8898;1.1916;RCP8.5;H1;1.05;3;
14644;48.8908;1.3007;RCP8.5;H1;1.17;3;
14645;48.8917;1.4097;RCP8.5;H1;1.2;3;
14646;48.8925;1.5187;RCP8.5;H1;1.55;3;
14647;48.8932;1.6278;RCP8.5;H1;1.42;4;
14648;48.8938;1.7368;RCP8.5;H1;1.56;4;
14649;48.8943;1.8458;RCP8.5;H1;1.54;4;
14650;48.8947;1.9549;RCP8.5;H1;1.47;4;
14651;48.895;2.0639;RCP8.5;H1;1.65;8;
14652;48.8952;2.1729;RCP8.5;H1;2.08;7;
14653;48.8953;2.282;RCP8.5;H1;2.1;16;
14654;48.8953;2.391;RCP8.5;H1;1.8;14;
14655;48.8952;2.5001;RCP8.5;H1;1.8;15;
14656;48.895;2.6091;RCP8.5;H1;2.1;7;
14657;48.8947;2.7181;RCP8.5;H1;2.01;7;
14658;48.8943;2.8272;RCP8.5;H1;2.1;5;
14659;48.8938;2.9362;RCP8.5;H1;2.04;4;
14660;48.8932;3.0453;RCP8.5;H1;2.02;4;
14661;48.8925;3.1543;RCP8.5;H1;2.08;4;
14662;48.8917;3.2633;RCP8.5;H1;2.03;4;
14663;48.8908;3.3723;RCP8.5;H1;1.54;3;
14664;48.8898;3.4814;RCP8.5;H1;1.67;3;
14665;48.8887;3.5904;RCP8.5;H1;2.07;3;
14666;48.8875;3.6994;RCP8.5;H1;2;3;
14667;48.8862;3.8084;RCP8.5;H1;1.95;3;
14668;48.8848;3.9174;RCP8.5;H1;2;4;
14669;48.8833;4.0264;RCP8.5;H1;2.04;4;
14670;48.8817;4.1354;RCP8.5;H1;2.1;4;
14671;48.88;4.2444;RCP8.5;H1;2.05;4;
14672;48.8782;4.3533;RCP8.5;H1;2.08;4;
14673;48.8763;4.4623;RCP8.5;H1;2.13;4;
14674;48.8743;4.5713;RCP8.5;H1;1.92;4;
14675;48.8722;4.6802;RCP8.5;H1;1.82;4;
14676;48.8701;4.7892;RCP8.5;H1;1.8;4;
14677;48.8678;4.8981;RCP8.5;H1;2.37;4;
14678;48.8654;5.007;RCP8.5;H1;2.48;4;
14679;48.8629;5.1159;RCP8.5;H1;2.17;4;
14680;48.8603;5.2248;RCP8.5;H1;1.94;3;
14681;48.8576;5.3337;RCP8.5;H1;1.78;3;
14682;48.8548;5.4426;RCP8.5;H1;1.78;3;
14683;48.8519;5.5515;RCP8.5;H1;2.07;3;
14684;48.8489;5.6603;RCP8.5;H1;1.78;3;
14685;48.8458;5.7692;RCP8.5;H1;2.38;5;
14686;48.8427;5.878;RCP8.5;H1;2.44;5;
14687;48.8394;5.9868;RCP8.5;H1;2.44;5;
14688;48.836;6.0956;RCP8.5;H1;2.42;6;
14689;48.8325;6.2044;RCP8.5;H1;2.25;5;
14690;48.8289;6.3131;RCP8.5;H1;1.9;6;
14691;48.8252;6.4219;RCP8.5;H1;1.69;6;
14692;48.8214;6.5306;RCP8.5;H1;1.58;7;
14693;48.8176;6.6394;RCP8.5;H1;1.58;7;
14694;48.8136;6.7481;RCP8.5;H1;1.7;8;
14695;48.8095;6.8568;RCP8.5;H1;1.62;8;
14696;48.8053;6.9654;RCP8.5;H1;1.58;7;
14697;48.801;7.0741;RCP8.5;H1;1.19;8;
14698;48.7966;7.1827;RCP8.5;H1;1.45;7;
14699;48.7922;7.2914;RCP8.5;H1;1.14;8;
14700;48.7876;7.4;RCP8.5;H1;1.17;10;
14701;48.7829;7.5085;RCP8.5;H1;1.29;10;
14702;48.7781;7.6171;RCP8.5;H1;1.4;11;
14703;48.7733;7.7256;RCP8.5;H1;0.94;10;
14704;48.7683;7.8342;RCP8.5;H1;1.03;11;
14705;48.7632;7.9427;RCP8.5;H1;1.21;11;
14706;48.758;8.0511;RCP8.5;H1;1.23;10;
14742;48.819;-3.6032;RCP8.5;H1;0.12;0;
14743;48.8244;-3.4946;RCP8.5;H1;0.12;0;
14744;48.8297;-3.386;RCP8.5;H1;0.12;0;
14745;48.8349;-3.2774;RCP8.5;H1;0.1;0;
14746;48.8399;-3.1687;RCP8.5;H1;0.13;0;
14747;48.8449;-3.0601;RCP8.5;H1;0.23;1;
14748;48.8498;-2.9514;RCP8.5;H1;0.23;1;
14758;48.8932;-1.8634;RCP8.5;H1;0.17;1;
14761;48.9043;-1.5367;RCP8.5;H1;0.15;1;
14762;48.9077;-1.4278;RCP8.5;H1;0.17;0;
14763;48.9111;-1.3188;RCP8.5;H1;0.15;0;
14764;48.9144;-1.2099;RCP8.5;H1;0.14;0;
14765;48.9176;-1.1009;RCP8.5;H1;0.09;0;
14766;48.9207;-0.9919;RCP8.5;H1;0.4;1;
14767;48.9237;-0.8829;RCP8.5;H1;0.4;1;
14768;48.9266;-0.7739;RCP8.5;H1;0.33;1;
14769;48.9294;-0.6649;RCP8.5;H1;0.4;1;
14770;48.9321;-0.5558;RCP8.5;H1;0.4;1;
14771;48.9347;-0.4468;RCP8.5;H1;0.42;1;
14772;48.9372;-0.3377;RCP8.5;H1;0.39;1;
14773;48.9396;-0.2286;RCP8.5;H1;0.67;0;
14774;48.9419;-0.1196;RCP8.5;H1;0.68;1;
14775;48.9441;-0.0105;RCP8.5;H1;0.7;1;
14776;48.9462;0.0986;RCP8.5;H1;0.67;0;
14777;48.9482;0.2077;RCP8.5;H1;0.53;1;
14778;48.9501;0.3169;RCP8.5;H1;0.53;1;
14779;48.9519;0.426;RCP8.5;H1;0.5;1;
14780;48.9536;0.5351;RCP8.5;H1;0.47;1;
14781;48.9552;0.6443;RCP8.5;H1;0.47;1;
14782;48.9567;0.7534;RCP8.5;H1;1.02;2;
14783;48.9581;0.8626;RCP8.5;H1;1.02;2;
14784;48.9594;0.9717;RCP8.5;H1;1.06;3;
14785;48.9606;1.0809;RCP8.5;H1;1.07;3;
14786;48.9617;1.1901;RCP8.5;H1;1.07;3;
14787;48.9627;1.2992;RCP8.5;H1;1.2;3;
14788;48.9636;1.4084;RCP8.5;H1;0.81;3;
14789;48.9644;1.5176;RCP8.5;H1;0.75;3;
14790;48.9651;1.6268;RCP8.5;H1;1.33;3;
14791;48.9657;1.736;RCP8.5;H1;1.58;5;
14792;48.9662;1.8451;RCP8.5;H1;1.65;5;
14793;48.9666;1.9543;RCP8.5;H1;1.87;7;
14794;48.9669;2.0635;RCP8.5;H1;2.07;7;
14795;48.9671;2.1727;RCP8.5;H1;2.05;7;
14796;48.9672;2.2819;RCP8.5;H1;2;8;
14797;48.9672;2.3911;RCP8.5;H1;2;8;
14798;48.9671;2.5003;RCP8.5;H1;1.64;14;
14799;48.9669;2.6095;RCP8.5;H1;2.1;7;
14800;48.9666;2.7187;RCP8.5;H1;1.96;5;
14801;48.9662;2.8279;RCP8.5;H1;2.01;5;
14802;48.9657;2.9371;RCP8.5;H1;2.21;5;
14803;48.9651;3.0462;RCP8.5;H1;2.12;5;
14804;48.9644;3.1554;RCP8.5;H1;2.07;5;
14805;48.9636;3.2646;RCP8.5;H1;1.8;3;
14806;48.9627;3.3738;RCP8.5;H1;1.55;3;
14807;48.9617;3.483;RCP8.5;H1;1.56;3;
14808;48.9606;3.5921;RCP8.5;H1;1.64;3;
14809;48.9594;3.7013;RCP8.5;H1;2;3;
14810;48.9581;3.8104;RCP8.5;H1;1.96;3;
14811;48.9567;3.9196;RCP8.5;H1;1.95;3;
14812;48.9552;4.0287;RCP8.5;H1;1.73;5;
14813;48.9536;4.1379;RCP8.5;H1;2.19;4;
14814;48.9519;4.247;RCP8.5;H1;2.17;4;
14815;48.9501;4.3561;RCP8.5;H1;2.27;4;
14816;48.9482;4.4653;RCP8.5;H1;2.03;4;
14817;48.9462;4.5744;RCP8.5;H1;1.87;4;
14818;48.9441;4.6835;RCP8.5;H1;1.82;4;
14819;48.9419;4.7926;RCP8.5;H1;1.32;4;
14820;48.9396;4.9016;RCP8.5;H1;1.58;4;
14821;48.9372;5.0107;RCP8.5;H1;2.25;4;
14822;48.9347;5.1198;RCP8.5;H1;2.12;4;
14823;48.9321;5.2288;RCP8.5;H1;1.95;3;
14824;48.9294;5.3379;RCP8.5;H1;1.83;3;
14825;48.9266;5.4469;RCP8.5;H1;1.98;3;
14826;48.9238;5.5559;RCP8.5;H1;2.05;3;
14827;48.9208;5.6649;RCP8.5;H1;1.75;3;
14828;48.9177;5.7739;RCP8.5;H1;1.63;5;
14829;48.9145;5.8829;RCP8.5;H1;1.55;5;
14830;48.9112;5.9919;RCP8.5;H1;1.5;5;
14831;48.9078;6.1008;RCP8.5;H1;1.7;6;
14832;48.9043;6.2097;RCP8.5;H1;2.48;6;
14833;48.9007;6.3187;RCP8.5;H1;1.67;6;
14834;48.897;6.4276;RCP8.5;H1;1.67;6;
14835;48.8932;6.5365;RCP8.5;H1;1.5;7;
14836;48.8893;6.6453;RCP8.5;H1;1.58;7;
14837;48.8854;6.7542;RCP8.5;H1;1.63;7;
14838;48.8813;6.863;RCP8.5;H1;1.67;8;
14839;48.8771;6.9719;RCP8.5;H1;1.56;7;
14840;48.8728;7.0807;RCP8.5;H1;1.19;8;
14841;48.8684;7.1894;RCP8.5;H1;1.08;9;
14842;48.8639;7.2982;RCP8.5;H1;0.98;9;
14843;48.8593;7.407;RCP8.5;H1;1.3;9;
14844;48.8547;7.5157;RCP8.5;H1;1.14;10;
14845;48.8499;7.6244;RCP8.5;H1;1.18;10;
14846;48.845;7.7331;RCP8.5;H1;1.54;11;
14847;48.84;7.8418;RCP8.5;H1;1;10;
14848;48.8349;7.9504;RCP8.5;H1;1.15;11;
14849;48.8297;8.059;RCP8.5;H1;1.2;10;
14850;48.8245;8.1676;RCP8.5;H1;1.18;10;
14904;48.9761;-1.5421;RCP8.5;H1;0.05;0;
14905;48.9796;-1.433;RCP8.5;H1;0.05;0;
14906;48.983;-1.3239;RCP8.5;H1;0.15;0;
14907;48.9863;-1.2148;RCP8.5;H1;0.17;0;
14908;48.9895;-1.1057;RCP8.5;H1;0.17;0;
14909;48.9926;-0.9965;RCP8.5;H1;0.14;0;
14910;48.9955;-0.8874;RCP8.5;H1;0.35;0;
14911;48.9984;-0.7782;RCP8.5;H1;0.33;0;
14912;49.0012;-0.669;RCP8.5;H1;0.37;1;
14913;49.0039;-0.5598;RCP8.5;H1;0.4;1;
14914;49.0065;-0.4506;RCP8.5;H1;0.45;1;
14915;49.009;-0.3414;RCP8.5;H1;0.61;0;
14916;49.0114;-0.2322;RCP8.5;H1;0.61;0;
14917;49.0137;-0.123;RCP8.5;H1;0.61;1;
14918;49.0159;-0.0137;RCP8.5;H1;0.65;1;
14919;49.018;0.0955;RCP8.5;H1;0.48;2;
14920;49.02;0.2048;RCP8.5;H1;0.48;1;
14921;49.0219;0.3141;RCP8.5;H1;0.53;1;
14922;49.0237;0.4233;RCP8.5;H1;0.55;1;
14923;49.0254;0.5326;RCP8.5;H1;0.55;2;
14924;49.027;0.6419;RCP8.5;H1;0.55;2;
14925;49.0285;0.7512;RCP8.5;H1;0.6;2;
14926;49.0299;0.8605;RCP8.5;H1;0.87;3;
14927;49.0312;0.9698;RCP8.5;H1;1.12;3;
14928;49.0324;1.0791;RCP8.5;H1;1.08;3;
14929;49.0335;1.1885;RCP8.5;H1;1.14;3;
14930;49.0345;1.2978;RCP8.5;H1;0.77;3;
14931;49.0355;1.4071;RCP8.5;H1;0.75;3;
14932;49.0363;1.5164;RCP8.5;H1;1.27;3;
14933;49.037;1.6258;RCP8.5;H1;1.53;3;
14934;49.0376;1.7351;RCP8.5;H1;1.21;2;
14935;49.0381;1.8445;RCP8.5;H1;1.21;3;
14936;49.0385;1.9538;RCP8.5;H1;1.42;3;
14937;49.0388;2.0631;RCP8.5;H1;1.85;7;
14938;49.039;2.1725;RCP8.5;H1;1.83;7;
14939;49.0391;2.2818;RCP8.5;H1;1.45;6;
14940;49.0391;2.3912;RCP8.5;H1;1.55;7;
14941;49.039;2.5005;RCP8.5;H1;1.54;7;
14942;49.0388;2.6099;RCP8.5;H1;1.86;5;
14943;49.0385;2.7192;RCP8.5;H1;1.94;5;
14944;49.0381;2.8286;RCP8.5;H1;1.94;5;
14945;49.0376;2.9379;RCP8.5;H1;2.03;5;
14946;49.037;3.0472;RCP8.5;H1;2.03;5;
14947;49.0363;3.1566;RCP8.5;H1;1.98;4;
14948;49.0355;3.2659;RCP8.5;H1;1.56;3;
14949;49.0346;3.3752;RCP8.5;H1;1.7;4;
14950;49.0336;3.4845;RCP8.5;H1;1.69;3;
14951;49.0325;3.5939;RCP8.5;H1;1.6;3;
14952;49.0313;3.7032;RCP8.5;H1;1.97;3;
14953;49.03;3.8125;RCP8.5;H1;1.42;5;
14954;49.0286;3.9218;RCP8.5;H1;1.6;5;
14955;49.0271;4.0311;RCP8.5;H1;1.79;5;
14956;49.0255;4.1404;RCP8.5;H1;2.28;4;
14957;49.0238;4.2497;RCP8.5;H1;2.19;4;
14958;49.022;4.3589;RCP8.5;H1;2.17;4;
14959;49.0201;4.4682;RCP8.5;H1;1.96;4;
14960;49.0181;4.5775;RCP8.5;H1;1.3;4;
14961;49.016;4.6867;RCP8.5;H1;1.31;4;
14962;49.0138;4.796;RCP8.5;H1;1.31;4;
14963;49.0115;4.9052;RCP8.5;H1;1.7;4;
14964;49.0091;5.0144;RCP8.5;H1;1.55;4;
14965;49.0066;5.1236;RCP8.5;H1;2.2;4;
14966;49.004;5.2328;RCP8.5;H1;1.96;3;
14967;49.0013;5.342;RCP8.5;H1;1.82;3;
14968;48.9985;5.4512;RCP8.5;H1;2.13;3;
14969;48.9956;5.5604;RCP8.5;H1;1.64;3;
14970;48.9926;5.6695;RCP8.5;H1;1.39;3;
14971;48.9895;5.7787;RCP8.5;H1;1.97;3;
14972;48.9863;5.8878;RCP8.5;H1;1.65;5;
14973;48.983;5.9969;RCP8.5;H1;1.52;6;
14974;48.9796;6.106;RCP8.5;H1;1.77;6;
14975;48.9761;6.2151;RCP8.5;H1;1.85;6;
14976;48.9725;6.3242;RCP8.5;H1;1.7;6;
14977;48.9688;6.4332;RCP8.5;H1;1.79;6;
14978;48.965;6.5423;RCP8.5;H1;1.55;7;
14979;48.9611;6.6513;RCP8.5;H1;1.5;7;
14980;48.9571;6.7603;RCP8.5;H1;1.69;8;
14981;48.953;6.8693;RCP8.5;H1;1.68;8;
14982;48.9489;6.9783;RCP8.5;H1;1.3;9;
14983;48.9446;7.0872;RCP8.5;H1;1.17;9;
14984;48.9402;7.1962;RCP8.5;H1;1.17;9;
14985;48.9357;7.3051;RCP8.5;H1;0.86;9;
14986;48.9311;7.414;RCP8.5;H1;1.15;9;
14987;48.9264;7.5229;RCP8.5;H1;1.08;9;
14988;48.9216;7.6317;RCP8.5;H1;1.19;9;
14989;48.9167;7.7406;RCP8.5;H1;1.1;10;
14990;48.9117;7.8494;RCP8.5;H1;1.29;11;
14991;48.9066;7.9582;RCP8.5;H1;1.1;10;
14992;48.9015;8.067;RCP8.5;H1;1.19;11;
14993;48.8962;8.1757;RCP8.5;H1;1.4;11;
15047;49.0479;-1.5475;RCP8.5;H1;0.05;0;
